Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Leukocyte transendothelial migration,0.45884857151914593,1.3349967588617768,0.04978813559322034,0.3267610509271678,1.0,46/104,28.02%,cldn7;cldn4;cldn23;cybb;vcam1;cxcr4;cldn6;ctnna2;cldn11;myl12b;mapk11;rapgef3;vasp;mmp2;gnai1;pik3cd;ncf4;mapk13;myl12a;icam1;prkca;f11r;vav1;pecam1;rhoh;cyba;esam;cldn8;rac2;ncf2;vav3;plcg2;itgb2;msn;cldn22;cldn14;cldn24;myl10;ncf1;sipa1;actn1;prkcb;rock2;itga4;gnai2;cdh5
prerank,Citrate cycle (TCA cycle),-0.42278840510076915,-1.3329220602717622,0.0979381443298969,0.2252738193381227,0.853,15/28,24.33%,sdha;sucla2;mdh1;dlat;pck1;dld;sdhd;idh3a;dlst;sdhb;cs;pdhb;aco1;suclg1;ogdh
prerank,Regulation of lipolysis in adipocytes,0.492456753484184,1.332734691388419,0.09244644870349493,0.3265600748443299,1.0,12/52,13.50%,adcy8;adcy1;aqp7;cga;adrb2;adcy2;adora1;fabp4;adcy7;gnai1;pik3cd;npy
prerank,Fc gamma R-mediated phagocytosis,0.4666616230130669,1.3301428566307552,0.0672358591248666,0.3270035663110372,1.0,38/89,27.35%,pla2g4f;pak1;sphk1;limk1;plpp2;arpc1b;bin1;vasp;gsn;lat;pla2g4d;was;pik3cd;pla2g6;mapk3;prkca;inpp5d;vav1;limk2;prkcd;gab2;hck;syk;rac2;vav3;ptprc;pla2g4c;plcg2;pld2;actr3;myo10;ncf1;arpc2;wasf3;marcks;prkcb;arpc5;marcksl1
prerank,Type I diabetes mellitus,0.5733272687291361,1.3268411674038114,0.11923076923076924,0.33004818257108676,1.0,8/21,10.61%,cpe;ptprn;gad2;il12b;prf1;ica1;gad1;cd28
prerank,Ras signaling pathway,0.443378083592367,1.3267390773047272,0.011088709677419355,0.32399583556621325,1.0,65/208,22.39%,igf2;pla2g2e;pak6;rasal1;calml3;shc2;fgf21;pla2g4f;calml4;pla2g5;pak3;ngf;pak1;angpt2;ntrk2;pdgfb;shc4;fgf23;efna4;flt4;fgf7;pgf;pla2g2a;angpt4;htr7;shc3;pdgfd;ralgds;angpt1;rasgrp2;fgf5;gng2;rasa4;lat;pla2g4d;grin2b;pik3cd;pla2g6;rasal3;rin1;ets2;pla2g2c;pdgfa;mapk3;prkca;bcl2l1;gngt2;gng8;pdgfrb;flt3;gab2;rras;ntf3;rac2;gnb5;rasgrf2;ralb;grin2a;pla2g4c;plcg2;rassf1;abl2;gnb3;pld2;pla2g10
prerank,Human T-cell leukemia virus 1 infection,0.4374478050320067,1.319969739214193,0.022357723577235773,0.3365912324539361,1.0,48/192,19.85%,mmp7;adcy8;adcy1;cdkn2b;ccnb2;cdkn1a;cdc20;cdkn2a;ccna2;ccne1;tgfb2;adcy2;bub1b;espl1;il1r2;csf2;egr2;relb;nfkb2;fosl1;slc25a4;cdkn2c;chek1;lck;mad2l1;ccnd1;adcy7;pik3cd;tgfbr2;ets2;mapk3;icam1;e2f1;cd3g;cd40;bax;adcy3;tspo;bcl2l1;tnf;il2rg;tgfb3;spi1;il2rb;nfatc2;adcy6;msx2;e2f3
prerank,Proteoglycans in cancer,0.43995262929497053,1.3191578742158967,0.023350253807106598,0.3331984838988039,1.0,65/196,25.07%,igf2;gpc3;wnt7a;wnt10a;wnt16;itga2;cd63;cdkn1a;hpse2;src;pak1;fzd9;itpr3;tgfb2;il12b;gpc1;wnt7b;wnt10b;plaur;fzd10;hbegf;mapk11;thbs1;twist1;mmp2;ccnd1;camk2a;hcls1;pik3cd;cav2;mapk13;tlr2;iqgap1;mapk3;prkca;plau;lum;timp3;vav1;itgb3;wnt11;wnt4;tnf;rras;camk2b;flna;ihh;itgb5;vav3;col1a1;wnt8b;plcg2;msn;cd44;flnb;hspg2;wnt8a;hoxd10;fzd6;cav3;cttn;ptpn6;tgfb1;fgfr1;itgav
prerank,Rap1 signaling pathway,0.4397554854841613,1.3164208898011687,0.017276422764227643,0.33362643954343596,1.0,59/193,21.36%,adcy8;calml3;adcy1;f2rl3;fgf21;calml4;src;lpar2;ngf;cnr1;angpt2;pdgfb;adcy2;fgf23;efna4;flt4;fgf7;pgf;lpar3;angpt4;pdgfd;lpar5;ralgds;angpt1;rasgrp2;fgf5;evl;mapk11;id1;thbs1;rapgef3;vasp;lat;grin2b;adcy7;gnai1;pik3cd;mapk13;lpar1;rap1gap;pdgfa;pfn2;mapk3;prkca;vav1;adcy3;itgb3;pdgfrb;plcb2;adora2a;rras;rac2;adcy6;p2ry1;vav3;ralb;grin2a;prkd2;itgb2
prerank,T cell receptor signaling pathway,0.4550272101759547,1.3157637106636648,0.05750798722044728,0.3294878071224809,1.0,29/99,21.30%,pak6;pdcd1;pak3;pak1;ctla4;nck2;csf2;nfkbie;cd8a;cd28;il10;cd247;mapk11;card11;lck;grap2;lat;pik3cd;mapk13;mapk3;cd3g;vav1;tnf;bcl10;nfatc2;vav3;il4;ptprc;cd3d
prerank,Adrenergic signaling in cardiomyocytes,0.4456762360170818,1.3120176573360298,0.05452674897119342,0.33411836622014224,1.0,41/141,18.93%,adcy8;calml3;adcy1;scn5a;calml4;atp1a4;adra1d;adrb2;atp2b2;adcy2;scn1b;actc1;cacng1;ppp2r2b;atp1a2;cacna1c;cacng7;cacnb1;atp1b2;mapk11;rapgef3;cacna2d4;camk2a;adcy7;gnai1;mapk13;myl3;mapk3;prkca;atp1b1;cacna1f;adcy3;tpm4;slc8a1;plcb2;bcl2;pik3cg;cacnb3;camk2b;tpm1;adcy6
prerank,Focal adhesion,0.4390767964897358,1.307345423003763,0.028254288597376387,0.34185260703982284,1.0,60/193,21.23%,pak6;shc2;itga2;spp1;col4a3;lamc3;src;pak3;itga6;pak1;col9a2;lama5;pdgfb;col4a5;lamc2;itgb6;itga3;shc4;col4a1;col4a4;col9a1;parvg;col4a2;flt4;pgf;col6a3;itga8;shc3;lama2;pdgfd;myl12b;col6a6;itga11;itgb8;thbs1;vasp;thbs2;ccnd1;pik3cd;cav2;myl12a;pdgfa;mapk3;prkca;vwf;lamc1;vav1;itgb3;tnr;pdgfrb;bcl2;lamb3;rac2;flna;itgb5;vav3;itgb4;mylk4;col1a1;capn2
prerank,Vascular smooth muscle contraction,0.4496276058674484,1.3029971391242976,0.058885383806519455,0.34770754863665065,1.0,36/120,19.42%,pla2g2e;adcy8;calml3;adcy1;pla2g4f;ramp3;calml4;pla2g5;adra1d;itpr3;adcy2;nppc;cacna1c;edn2;pla2g2a;calcb;pla2g4d;kcnmb2;adcy7;adm;kcnma1;pla2g6;kcnu1;pla2g2c;mapk3;prkca;cacna1f;adcy3;edn1;plcb2;prkcd;adora2a;myh9;prkch;adcy6;myh14
prerank,"Glycine, serine and threonine metabolism",-0.3842949505666019,-1.2955550090224586,0.09740259740259741,0.2644982387768868,0.912,15/38,11.02%,dmgdh;bhmt;agxt;cbs;gcat;alas2;gnmt;amt;cth;srr;pipox;sardh;dld;aldh7a1;shmt1
prerank,Relaxin signaling pathway,0.44089268099305506,1.2926509270264692,0.07531380753138076,0.3704245320539715,1.0,36/121,21.09%,adcy8;adcy1;shc2;mmp13;col4a3;src;nos2;adcy2;col4a5;shc4;col4a1;col4a4;col4a2;shc3;insl3;mapk11;gng2;mmp2;adcy7;gnai1;pik3cd;mapk13;tgfbr2;mapk3;prkca;adcy3;gngt2;gng8;edn1;plcb2;adcy6;arrb1;gnb5;ednrb;arrb2;col1a1
prerank,Chemical carcinogenesis,0.4335340592011985,1.2910754667172644,0.043209876543209874,0.368778871813748,1.0,46/182,17.28%,sult2a1;cacna1b;gsta1;adcy8;adcy1;gstm3;src;mgst3;vdr;adrb2;cbr1;gstm1;adcy2;ugt1a8;ugt1a9;cdc6;ephx1;gstm4;fgf7;gsta4;cacna1c;hpgds;dll4;rps6ka1;ephx4;birc5;fgf5;mgst2;ugt2a1;klf5;ccnd1;adcy7;gnai1;pik3cd;cyp1a1;gstm2;mapk3;cdc25a;prkca;e2f1;cacna1f;adcy3;paqr8;chrna9;ugt1a10;bcl2
prerank,Nicotine addiction,-0.3796560148518721,-1.290250153889252,0.0872093023255814,0.260568479156959,0.923,10/36,8.86%,gabrq;gabrr2;gabra1;grin2c;gabra4;gria1;chrna7;gria2;slc17a7;chrnb2
prerank,NF-kappa B signaling pathway,0.4506932886796031,1.2871141365899605,0.09071504802561366,0.3746637963936538,1.0,30/94,18.58%,cd14;card14;ltb;vcam1;tnfaip3;eda2r;relb;card10;nfkb2;gadd45b;ccl4;blnk;eda;tnfsf13b;card11;lck;traf1;lat;tnfrsf11a;icam1;ccl19;plau;ticam2;cd40;bcl2l1;cxcl3;tnf;bcl2;syk;bcl10
prerank,Drug metabolism,0.45647121116240486,1.2861772632527175,0.10359869138495092,0.3711638372462353,1.0,28/75,20.05%,fmo3;gsta1;gstm3;aldh3a1;mgst3;gstm1;ugt1a8;ugt1a9;fmo4;fmo2;rrm2;aldh3b1;gstm4;gsta4;maoa;hpgds;upp1;mgst2;ugt2a1;gstm2;cda;mpo;gusb;ugt1a10;aox1;impdh1;aldh3b2;fmo1
prerank,Ribosome,-0.31332807430698384,-1.2809646516433801,0.09302325581395349,0.26158285243198676,0.931,72/124,43.42%,mrpl3;mrpl4;rpl36al;rpsa;rps25;rsl24d1;rpl4;mrpl32;rps27l;mrps12;mrpl1;rpl10;rpl22;mrpl36;rpl35a;mrps16;mrpl24;rpl27a;rplp1;rps27;mrpl18;mrps7;mrps5;mrpl9;mrpl35;mrps2;rps7;rpl11;rps3;rps26;mrps21;mrpl20;fau;rps2;mrps18c;mrpl17;rps24;rpl14;rpl13a;rpl34;rps29;rpl22l1;rps17;rpl29;rpl15;rpl28;mrps11;mrpl27;rps23;rps8;mrpl19;rps14;rps20;rpl36a;mrpl10;mrpl12;rpl26;rps15;rpl3l;rpl24;rpl23a;rps6;mrpl22;mrpl34;mrps15;rpl39;uba52;rps4x;rps5;rps11;rpl18a;rpl7a
prerank,Glioma,0.46347580824718393,1.2786242975341868,0.09357997823721437,0.3875133248907059,1.0,19/70,16.89%,calml3;shc2;calml4;cdkn1a;cdkn2a;pdgfb;shc4;gadd45b;shc3;ccnd1;camk2a;pik3cd;pdgfa;mapk3;prkca;e2f1;ddb2;bax;pdgfrb
prerank,Galactose metabolism,0.5203553940203736,1.2759540419872688,0.16149068322981366,0.38947536118523973,1.0,12/27,24.44%,hkdc1;pfkp;hk2;b4galt2;lct;pgm1;galk1;akr1b10;gla;gck;hk1;ugp2
prerank,Pertussis,0.4560903863679104,1.2616905177702515,0.14124293785310735,0.4274600731926581,1.0,19/63,18.21%,calml3;calml4;cd14;nos2;casp1;il12b;il10;il23a;mapk11;gnai1;mapk13;mapk3;c1qa;irf8;ticam2;c1qb;c1qc;tnf;cxcl5
prerank,Ascorbate and aldarate metabolism,0.5534388112867175,1.2613277558086329,0.16778523489932887,0.4221576025275298,1.0,9/18,17.21%,miox;ugt1a8;ugt1a9;aldh1b1;ugt2a1;ugdh;gusb;aldh3a2;ugt1a10
prerank,Pathways in cancer,0.4134954632144262,1.2597883579816573,0.005,0.42062967576766025,1.0,164/487,25.11%,igf2;gsta1;adcy8;calml3;adcy1;epo;wnt7a;gstm3;nqo1;f2rl3;fgf21;cdkn2b;wnt10a;wnt16;alk;itga2;arnt2;col4a3;lamc3;calml4;jag2;cdkn1a;cdkn2a;mgst3;lpar2;itga6;ccna2;gstm1;fzd9;lama5;ccne1;tgfb2;pdgfb;nos2;adcy2;col4a5;lamc2;cxcr4;itga3;col4a1;fgf23;il12b;col4a4;il3ra;gstm4;wnt7b;col4a2;nfkb2;hey1;nkx3-1;bdkrb2;gadd45b;flt4;wnt10b;fgf7;notch4;gsta4;fzd10;pmaip1;il7;pgf;lpar3;dll4;pax8;lama2;lpar5;ralgds;notch3;il23a;ctnna2;birc5;rasgrp2;fgf5;mgst2;gli1;pparg;bcl2l11;gng2;apaf1;traf1;hmox1;mmp2;ccnd1;camk2a;adcy7;gnai1;pik3cd;csf2ra;tgfbr2;lpar1;ifngr1;pdgfa;gstm2;mapk3;csf2rb;prkca;stat4;e2f1;mecom;ddb2;lamc1;bax;adcy3;bcl2l1;gngt2;gng8;edn1;pdgfrb;wnt11;wnt4;plcb2;bcl2;kif7;flt3;il2rg;tgfb3;spi1;il2rb;lamb3;bmp4;camk2b;hes1;rac2;adcy6;epor;gnb5;e2f3;ifngr2;ednrb;ptch2;il4;ralb;wnt8b;plcg2;csf3r;rassf1;ar;dapk2;gnb3;pld2;gstm5;plekhg5;il15;bak1;jag1;cdh1;txnrd1;ccne2;ccnd3;wnt8a;il13;fzd6;traf2;csf1r;slc2a1;bid;apc2;ptgs2;tpr;tgfb1;fgfr1;dvl2;itgav;cdk6
prerank,Steroid hormone biosynthesis,-0.3900621747401328,-1.2591902505107948,0.1488095238095238,0.2825391591096455,0.948,9/35,3.81%,cyp7b1;cyp2e1;hsd3b2;hsd17b2;cyp7a1;cyp1a2;ugt2a3;srd5a1;comt
prerank,Vitamin digestion and absorption,0.5272354190629556,1.2586866600598368,0.1760204081632653,0.4180987230633488,1.0,8/23,12.23%,rbp2;slc19a3;plb1;folh1;slc52a3;apoa4;slc5a6;abcc1
prerank,Amino sugar and nucleotide sugar metabolism,0.4727346922787378,1.2582611815524152,0.17001180637544275,0.41342066060923716,1.0,19/44,24.47%,hkdc1;uap1l1;hk2;chit1;ugdh;pgm1;galk1;hexb;amdhd2;renbp;pmm1;hexa;nagk;cyb5r1;gck;hk1;uxs1;ugp2;pgm3
prerank,Chronic myeloid leukemia,0.4476538135305813,1.256833727438322,0.11846318036286019,0.4120066781474714,1.0,27/75,28.19%,shc2;cdkn1a;cdkn2a;tgfb2;shc4;gadd45b;shc3;ccnd1;pik3cd;tgfbr2;mapk3;e2f1;mecom;ddb2;bax;bcl2l1;tgfb3;gab2;e2f3;bak1;tgfb1;cdk6;e2f2;runx1;abl1;myc;polk
prerank,Salivary secretion,0.4484942853472723,1.2554095748740164,0.13796909492273732,0.4103941510478163,1.0,20/67,17.09%,adcy8;calml3;adcy1;calml4;atp1a4;adra1d;adrb2;atp2b2;itpr3;adcy2;camp;atp1a2;atp1b2;adcy7;kcnma1;prkca;atp1b1;adcy3;kcnn4;plcb2
prerank,Epithelial cell signaling in Helicobacter pylori infection,0.4528555818629437,1.2529954239849215,0.143646408839779,0.41206783023015653,1.0,16/67,21.32%,cxcr1;atp6v1b1;src;pak1;ccl5;hbegf;mapk11;mapk13;f11r;cxcl3;atp6v0d2;atp6v1g2;git1;tcirg1;atp6v0e2;plcg2
prerank,Hippo signaling pathway,0.42555528276833204,1.252302311846144,0.08856848609680741,0.40842424784851966,1.0,50/153,25.52%,areg;afp;serpine1;wnt7a;bmp8b;wnt10a;wnt16;pak1;fzd9;tead4;tgfb2;ppp2r2b;wnt7b;dlg2;wnt10b;fzd10;csnk1e;ctnna2;birc5;ajuba;ywhah;id1;ccnd1;tgfbr2;dchs1;wnt11;wnt4;amot;tgfb3;bmp6;bmp4;nkd2;wtip;wnt8b;itgb2;rassf1;tead1;cdh1;ccnd3;wnt8a;fzd6;ywhag;scrib;wwtr1;rassf6;apc2;tgfb1;dvl2;dlg4;ywhaz
prerank,Bacterial invasion of epithelial cells,0.45466990323063405,1.2506753882959154,0.13398692810457516,0.40747922671912734,1.0,26/66,31.31%,shc2;src;shc4;arpc1b;shc3;ctnna2;elmo1;dnm3;hcls1;pik3cd;cav2;arhgap10;rhog;cd2ap;actr3;cdh1;cav3;cttn;arpc2;itga5;arpc5;elmo2;pik3r3;actb;arpc3;pxn
prerank,Breast cancer,0.4217182811739576,1.241820464483287,0.10858324715615306,0.42893555412410656,1.0,32/137,16.95%,wnt7a;shc2;fgf21;wnt10a;wnt16;jag2;cdkn1a;fzd9;shc4;fgf23;brca1;wnt7b;nfkb2;hey1;gadd45b;flt4;wnt10b;fgf7;notch4;fzd10;dll4;shc3;notch3;fgf5;ccnd1;pik3cd;mapk3;e2f1;ddb2;bax;wnt11;wnt4
prerank,VEGF signaling pathway,0.4540397804626883,1.2407686389452464,0.15812917594654788,0.4263741990478174,1.0,16/57,22.49%,shc2;pla2g4f;src;sphk1;mapk11;pla2g4d;pik3cd;mapk13;mapk3;sh2d2a;prkca;nfatc2;rac2;pla2g4c;plcg2;nos3
prerank,Fructose and mannose metabolism,0.4976236468264812,1.2390152420969838,0.19283065512978986,0.4261005140070199,1.0,10/29,19.99%,hkdc1;pfkp;hk2;pfkfb4;fbp2;pmm1;pfkfb3;akr1b10;pfkfb2;aldoa
prerank,Aldosterone synthesis and secretion,0.43413979736224445,1.2381363105201577,0.13660618996798293,0.42366402163218214,1.0,22/90,18.93%,adcy8;calml3;adcy1;calml4;atp1a4;atp2b2;cacna1h;itpr3;adcy2;atp1a2;cacna1c;hsd3b1;atp1b2;camk2a;adcy7;prkca;atp1b1;cacna1f;adcy3;plcb2;camk2b;adcy6
prerank,"Growth hormone synthesis, secretion and action",0.42253798063707804,1.234300552860334,0.10729166666666666,0.43016308810904685,1.0,25/113,17.37%,adcy8;adcy1;shc2;itpr3;sstr3;adcy2;igfbp3;shc4;sstr2;ghrhr;sstr1;sstr5;cacna1c;shc3;mapk11;adcy7;gnai1;pik3cd;mapk13;mapk3;prkca;cacna1f;adcy3;plcb2;ghrh
prerank,MAPK signaling pathway,0.4087567671713412,1.2294788295352232,0.05864509605662285,0.43845937241188915,1.0,68/274,19.20%,areg;igf2;cacna1b;fgf21;pla2g4f;map3k6;ngf;pak1;dusp9;cd14;angpt2;ntrk2;cacna1h;tgfb2;pdgfb;fgf23;mapt;dusp4;dusp5;efna4;map4k4;relb;cacng1;stmn1;nfkb2;gadd45b;cdc25b;flt4;fgf7;mapk7;cacna1c;pgf;ptpn5;angpt4;rps6ka1;cacng7;pdgfd;dusp2;angpt1;rasgrp2;fgf5;cacnb1;dusp8;mapk11;pla2g4d;cacna2d4;mapk13;tgfbr2;pdgfa;mapk3;prkca;map4k1;mecom;cacna1f;ddit3;ptpn7;pdgfrb;tnf;flt3;tgfb3;dusp6;rras;rps6ka4;cacnb3;ntf3;rac2;flna;arrb1
prerank,Malaria,0.4695185062242639,1.2284235648047972,0.18192488262910797,0.4362134767508836,1.0,18/43,17.75%,klrb1;tgfb2;cd36;vcam1;sele;ccl2;gypa;il10;tlr9;thbs1;thbs2;ackr1;tlr2;icam1;cd40;pecam1;tnf;tgfb3
prerank,Glycerophospholipid metabolism,0.42888311195720163,1.2266916876750826,0.14882226980728053,0.43584735168231414,1.0,35/91,26.33%,pla2g2e;pla2g4f;pla2g5;plb1;lpcat4;plpp2;pcyt1b;lpin3;pla2g2a;lpcat2;dgkd;mboat2;pla2g4d;pla2g6;pla2g2c;pld3;dgkz;agpat1;pld4;mboat1;pgs1;lpin1;dgkg;pla2g4c;pld2;cds1;pla2g10;lpcat1;plpp5;chka;pla2g3;lpin2;dgke;pla1a;pisd
prerank,Apelin signaling pathway,0.4172941829079218,1.2259592839267617,0.12656903765690378,0.43275334521115655,1.0,40/127,23.03%,serpine1;adcy8;calml3;adcy1;apln;spp1;calml4;plat;aplnr;itpr3;nos2;adcy2;sphk1;notch3;gng2;ccnd1;adcy7;gnai1;myl3;mapk3;prkab1;adcy3;slc8a1;gngt2;gng8;plcb2;pik3cg;rras;adcy6;gnb5;pik3r5;mylk4;prkab2;adcy10;pik3r6;gnb3;nos3;myl4;jag1;cdh1
prerank,GnRH secretion,0.4464744706127946,1.224024900368006,0.1750278706800446,0.4329567454109646,1.0,21/62,19.20%,spp1;cga;cacna1h;itpr3;hcn2;kcnj9;kiss1;cacna1c;gnrh1;trpc5;hcn3;pik3cd;kcnn3;mapk3;prkca;cacna1f;kcnn4;gabbr1;plcb2;lhb;arrb1
prerank,DNA replication,0.48295439936811024,1.222361871507019,0.20793269230769232,0.43274665338666984,1.0,22/35,35.48%,mcm6;lig1;pold4;mcm2;mcm5;mcm3;rnaseh2b;pole;mcm4;rfc3;pole2;fen1;mcm7;rpa2;pcna;rfc2;pola1;pold3;pold1;rnaseh2a;prim2;prim1
prerank,Gastric cancer,0.4145496156712032,1.2218992066067078,0.11538461538461539,0.4291958799951207,1.0,32/138,17.75%,cdh17;wnt7a;shc2;fgf21;cdkn2b;wnt10a;wnt16;cdkn1a;fzd9;ccne1;tgfb2;shc4;fgf23;wnt7b;gadd45b;wnt10b;fgf7;fzd10;shc3;ctnna2;fgf5;ccnd1;pik3cd;tgfbr2;mapk3;e2f1;ddb2;bax;wnt11;wnt4;bcl2;tgfb3
prerank,Oxytocin signaling pathway,0.414523017818306,1.2191144165963155,0.1189245087900724,0.4318699764868647,1.0,43/142,22.49%,kcnj14;adcy8;calml3;adcy1;pla2g4f;calml4;cdkn1a;src;itpr3;adcy2;rgs2;kcnj2;cacng1;kcnj9;mapk7;cacna1c;cacng7;cacnb1;pla2g4d;cacna2d4;oxtr;ccnd1;camk2a;adcy7;gnai1;mapk3;prkca;prkab1;cacna1f;adcy3;plcb2;pik3cg;cacnb3;camk2b;nfatc2;adcy6;pik3r5;mylk4;prkab2;pla2g4c;pik3r6;cacna2d1;nos3
prerank,Long-term potentiation,0.43845127323721667,1.2176833669005631,0.1662971175166297,0.43187172172632743,1.0,12/62,14.85%,adcy8;calml3;adcy1;calml4;itpr3;cacna1c;rps6ka1;rapgef3;grin2b;camk2a;mapk3;prkca
prerank,Mucin type O-glycan biosynthesis,0.4810191016947799,1.2144807560274402,0.20638820638820637,0.4367776682937623,1.0,14/32,22.17%,galnt9;st6galnac2;galnt12;st3gal2;galnt6;galnt18;b4galt5;galnt13;galnt10;galnt3;galnt15;st6galnac4;gcnt1;galnt5
prerank,Pathogenic Escherichia coli infection,0.4062025022840264,1.21445944917593,0.10429447852760736,0.4320037626657669,1.0,59/177,25.76%,cldn7;cldn4;tubb2b;cldn23;src;lpar2;pak3;pak1;tuba8;tubb3;nck2;cldn6;casp4;casp1;arhgef2;arpc1b;lpar5;tnfrsf10b;cldn11;tubb6;mapk11;cyth4;myo5c;hcls1;tuba1a;mapk13;lpar1;tubb2a;mapk3;myo1f;bax;tuba1b;myo1g;nckap1l;tnf;cyth3;myh9;cldn8;myo1c;myo5a;myh14;wipf3;baiap2;cldn22;actr3;myo10;cldn14;bak1;cldn24;traf2;cttn;nlrp3;ptpn6;baiap2l1;arpc2;irak4;wasf3;tubb4b;myh10
prerank,Neurotrophin signaling pathway,0.41696309915344293,1.209624133447671,0.1472457627118644,0.4412249202899796,1.0,25/109,21.32%,calml3;shc2;calml4;ngf;ntrk2;shc4;mapk7;nfkbie;rps6ka1;shc3;matk;mapk11;irak3;camk2a;pik3cd;mapk13;mapk3;bax;bcl2;prkcd;camk2b;ntf3;arhgdia;arhgdib;plcg2
prerank,cGMP-PKG signaling pathway,0.40861664213033194,1.207971732396698,0.1197110423116615,0.4412991866080395,1.0,34/153,17.32%,adcy8;calml3;adcy1;calml4;atp1a4;adra1d;adrb2;atp2b2;itpr3;adcy2;rgs2;adra2a;adora1;kcnj8;bdkrb2;atp1a2;nppc;slc25a4;cacna1c;trpc6;atp1b2;vasp;kcnmb2;adcy7;gnai1;kcnma1;kcnu1;mapk3;atp1b1;cacna1f;adcy3;slc8a1;plcb2;pik3cg
prerank,Toxoplasmosis,0.41846062261408257,1.2073330155142525,0.16090712742980562,0.4383259963329841,1.0,31/94,21.94%,lamc3;itga6;lama5;tgfb2;nos2;lamc2;il12b;alox5;ciita;lama2;il10;mapk11;gnai1;mapk13;tlr2;il10ra;ifngr1;mapk3;lamc1;cd40;bcl2l1;tnf;il10rb;bcl2;pik3cg;tgfb3;lamb3;ifngr2;pik3r5;pik3r6;ly96
prerank,Cysteine and methionine metabolism,-0.34220154726188706,-1.2012996760776267,0.17518248175182483,0.3697634599530725,0.976,16/46,13.33%,bhmt;cbs;ahcyl2;ahcy;bcat1;tat;ldhal6b;bcat2;bhmt2;cth;mdh1;cdo1;mpst;adi1;mat1a;ldha
prerank,Renin secretion,0.43848987412162,1.1965489093803539,0.20588235294117646,0.46633716365572914,1.0,16/59,17.09%,calml3;calml4;clca2;adrb2;itpr3;kcnj2;adora1;ace;cacna1c;pde1c;edn2;gnai1;kcnma1;cacna1f;edn1;plcb2
prerank,Neutrophil extracellular trap formation,0.4149661238058848,1.1955104423910772,0.149895178197065,0.4644757232180478,1.0,30/97,21.36%,src;cybb;camp;casp4;casp1;ctsg;slc25a4;clec7a;ager;mapk11;tlr7;pik3cd;ncf4;mapk13;tlr2;hdac7;mapk3;prkca;vwf;selplg;itgb3;mpo;plcb2;cyba;syk;rac2;ncf2;tlr8;plcg2;itgb2
prerank,Amoebiasis,0.42100822186260034,1.1951874767663007,0.1745182012847966,0.46068594521640444,1.0,28/88,18.14%,adcy1;arg2;col4a3;lamc3;cd14;lama5;tgfb2;nos2;col4a5;lamc2;il1r2;col4a1;il12b;csf2;col4a4;ctsg;col4a2;lama2;il10;pik3cd;tlr2;prkca;lamc1;plcb2;cxcl3;tnf;tgfb3;lamb3
prerank,"Parathyroid hormone synthesis, secretion and action",0.4122691672417759,1.1879598827215228,0.18308351177730192,0.478775219405388,1.0,23/99,19.20%,pthlh;adcy8;adcy1;mmp13;mmp24;cdkn1a;vdr;itpr3;adcy2;fgf23;pde4d;hbegf;adcy7;gnai1;mapk3;prkca;adcy3;mmp14;plcb2;bcl2;mmp15;adcy6;arrb1
prerank,Insulin secretion,0.4160729760380203,1.185374849560888,0.21297297297297296,0.48153402080442004,1.0,26/83,18.93%,adcy8;rims2;adcy1;atp1a4;cck;itpr3;adcy2;atp1a2;trpm4;cacna1c;stx1a;atp1b2;kcnmb2;camk2a;adcy7;kcnma1;kcnu1;kcnn3;prkca;atp1b1;cacna1f;adcy3;kcnn4;plcb2;camk2b;adcy6
prerank,Proteasome,-0.3457261774983813,-1.1788528934508602,0.15441176470588236,0.4022350462581295,0.98,32/45,41.05%,psma4;psma3;psmd6;psme4;psmc1;psmc6;psma6;psmd11;psmb11;psma5;psma1;psma2;psmd2;psmd13;psmb3;psmc4;psmb2;psmd4;psmb4;psmc2;psmc5;psmb7;psma8;psmb6;psmc3;adrm1;psmd12;psmd3;psmf1;pomp;psme3;psmd9
prerank,Viral carcinogenesis,0.39944894095480443,1.1785977425443301,0.15724563206577596,0.49749966769935483,1.0,40/153,25.52%,cdkn2b;cdkn1a;cdc20;src;cdkn2a;cdk1;ccna2;ccne1;ccr3;egr2;nfkb2;pmaip1;pkm;ccr8;chek1;egr3;ywhah;gsn;rbl1;traf1;ccnd1;pik3cd;hdac7;mapk3;bax;ccr4;syk;atp6v0d2;irf7;bak1;rasa2;ccne2;ccnd3;traf2;ywhag;scrib;actn1;c3;cdk6;ywhaz
prerank,MicroRNAs in cancer,0.4036207003816801,1.175750685716399,0.15816326530612246,0.5012007729824238,1.0,60/156,26.58%,st14;cdkn1a;cdca5;cdc25c;cdkn2a;sox4;ccne1;tgfb2;pdgfb;ddit4;shc4;brca1;efna4;stmn1;cdc25b;notch4;mapk7;notch3;kif23;serpinb5;bcl2l11;abcc1;thbs1;hmox1;ccnd1;pik3cd;pdgfa;mapk3;cdc25a;prkca;plau;fscn1;e2f1;timp3;itgb3;gls;tnr;pdgfrb;bcl2;tpm1;e2f3;vim;trim71;igf2bp1;plcg2;rassf1;cd44;tnc;bak1;ccne2;hoxd10;apc2;ptgs2;cdk6;spry2;marcks;slc45a3;itga5;prkcb;e2f2
