gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
srrd,416.15085963399,-0.01050658442976059,0.1809457576331163,-0.058064828748644264,0.9536969896975669,0.9800269401452879
srrm1,1227.5740130300703,-0.22936680788221958,0.14471990308830937,-1.5849016133064844,0.11298868993183345,0.3301252726794573
srrm2,5768.317773219329,-0.3687922712891866,0.2746391322530665,-1.3428249217936017,0.17932867159295351,0.4230913186908519
srrm3,2.98677572666115,0.3312750770461017,1.0445454046328901,0.3171476084972388,0.7511316016539386,
srrm4,28.0413072132928,-0.48381772419630625,0.42236683596215,-1.145491745567976,0.2520055128322316,0.509226496685886
srrt,570.1491512376645,0.19501372558755717,0.16244086209650604,1.2005213655644085,0.22993691993592713,0.4843296546035702
srsf1,2460.375090046666,-0.0134176204272104,0.0845749789884827,-0.15864763536077964,0.873946496444772,0.9435614601234831
srsf10,1746.864227972107,-0.027184078932939747,0.08035452604408627,-0.3383017767788871,0.7351357849001406,0.8684286352766891
srsf11,3133.671240707283,-0.4114996524203664,0.14783237458796336,-2.7835557236180053,0.0053766625781257555,0.05984540062836195
srsf12,87.9785598386804,0.06727304489172027,0.2244316028089435,0.29974853830629716,0.7643689717072085,0.8842962038999658
srsf2,1558.950793816998,0.03181843077346069,0.11471338336081205,0.27737330938432053,0.7814934739209625,0.8945580721783237
srsf3,1558.6225048366425,0.14130718429789427,0.1363821411184956,1.0361120828504926,0.3001498558748732,0.5597015584772685
srsf4,893.1969746183764,-0.13942462258272262,0.150811923970983,-0.9244933617420638,0.3552295060981605,0.6098053720431411
srsf5,3901.864607821263,-0.3893919451434555,0.16362255508701581,-2.3798182648863637,0.017321178171567277,0.11871086199577695
srsf6,3375.4680022879966,-0.06191085916958843,0.2216514425030301,-0.2793162926009023,0.7800021039806251,0.8938380973834787
srsf7,1126.095317425675,-0.21978824699671026,0.14172408859324462,-1.5508178544546072,0.12094534060390681,0.3421581108291345
srsf9,1124.0335249363322,0.13170573443273242,0.142107633554578,0.9268026715971552,0.3540289976113822,0.6089081840459234
srxn1,482.30606524220315,1.624615410069896,0.3468345805460205,4.684121772149332,2.8116282645698604e-06,0.0002862662641409179
sry,0.07757423681667534,0.032097001975889904,3.6485966793513467,0.00879708139777076,0.9929810351040687,
ss18,1547.9415894911015,-0.12282955717344272,0.1303102595567356,-0.9425931434045232,0.3458890482945508,0.6028339201553198
ss18l1,1246.6266333499616,-0.3553789434702661,0.20548683889819508,-1.7294486857444555,0.08372882290844752,0.2799409825976233
ssb,720.8999405845947,0.15836711993326133,0.1003095207522873,1.5787845335673203,0.11438548734040188,0.3330229162542297
ssbp1,839.5643286840003,0.2613959440381469,0.205340020730677,1.2729907356004049,0.20302132936312045,0.4532741328647365
ssbp2,1021.8557531436558,-0.2226895981524935,0.20875658032103767,-1.0667428916972526,0.2860879529889584,0.5462922376489893
ssbp3,443.2973232225526,-0.5047321824731855,0.15715772258846847,-3.2116282557419837,0.001319850415868788,0.02501218636204789
ssbp4,88.08128772560109,0.4646046143598478,0.3057868128008243,1.5193742663535663,0.1286683156227782,0.3523717536080902
ssc4d,18.099412570704775,0.44569905620386985,0.5477078930779345,0.8137532101266438,0.4157863446851371,0.6592664579687918
ssc5d,47.83131774234467,0.5317184117652514,0.4507417262493271,1.1796520730169366,0.23813862300799504,0.4933418032109537
ssh1,855.3931926526707,-0.10388132310141503,0.18439598863679388,-0.5633599942677214,0.5731897730070372,0.7738046434175511
ssh2,705.8085519419827,0.20775619540548054,0.1476873644022474,1.4067296565712095,0.15950756824047163,0.39750651724705743
ssh3,169.6000481335353,0.22412679879967776,0.24573202428650512,0.9120781039851881,0.36172760383043223,0.6150371421521629
ssmem1,0.0,,,,,
ssna1,138.53291155012076,0.434001777457619,0.28467074763134376,1.5245745517191773,0.12736524879836977,0.35081474706156673
sspn,35.9496653924913,0.45312461655079644,0.6508959641541638,0.6961552099030598,0.4863316341868005,0.7134275927090855
ssr1,3444.0948923781507,0.26527147257751765,0.1167804377090194,2.271540317724205,0.023114289165788917,0.14053843402831553
ssr2,1442.7974481984056,0.3437781761136967,0.22362995807358965,1.5372635181578402,0.12422879139476287,0.3466981638883668
ssr3,2962.553591861262,0.47588311828824476,0.19360995396899477,2.4579475824081545,0.013973356765358748,0.10413551385865252
ssr4,1006.3295742935344,0.24029043839152395,0.2978283007226937,0.8068086135818808,0.41977675579546836,0.6620753488591304
