gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
actn2,38.11168250703691,0.19457736730044672,0.6343612875025064,0.3067295737205243,0.7590492175734047,0.8452376428346201
actn3,37.51037409410102,0.2567705050110078,1.04137364539129,0.2465690447875006,0.8052417636438873,0.8756621460157862
actn4,1630.9828047393448,0.022974071247209765,0.10835697493587129,0.21202208035806155,0.8320898082729298,0.8939427403088565
actr10,970.7765339597173,-0.3764963314550329,0.089326555955761,-4.214830936071159,2.4996536901639615e-05,0.00014119365906472292
actr1a,1337.6418867454727,0.006690808354857009,0.07481847831065652,0.08942721779338868,0.9287423934523542,0.9569440410147262
actr1b,1401.7925566606875,0.3180180555604013,0.09427772666623313,3.373204539458882,0.0007429873787644895,0.0028914815678993486
actr2,4028.040872626376,0.12859261968443497,0.07907213501752867,1.6262697302397189,0.1038922881038858,0.19248186016128369
actr3,2760.0069889830042,0.5764375251675294,0.08293968134835007,6.950081261422601,3.650758601054712e-12,7.62469911105525e-11
actr3b,8.882962680780908,-0.6130530794849323,0.45240653807370385,-1.3550933240161456,0.17538782543049458,0.2907019498028328
actr5,140.09114612631757,-0.1654859652015563,0.1365337335911949,-1.2120518559687918,0.2254925312048125,0.35458396906465917
actr6,330.1762671948774,-0.26522929441477033,0.15092723684394602,-1.7573322082945773,0.07886120096623522,0.15405086009768892
actr8,511.2384205541951,-0.5058030632384483,0.10181007401807575,-4.968104267841373,6.761060797597057e-07,5.432136610647776e-06
actrt1,0.0,,,,,
actrt2,0.0,,,,,
actrt3,0.2824414939856436,-1.8538442266590958,3.302991107043501,-0.5612622518740193,0.5746187707767894,
acvr1,201.03626532282297,-0.3575450290832211,0.1533347308360613,-2.3317941547469268,0.019711522689579732,0.04845190082494054
acvr1b,281.4372064218462,0.06077988796097528,0.1989477738351151,0.30550675078851963,0.7599802292040007,0.8458314647955769
acvr1c,9.857141753980498,-2.4744168343794266,0.511181310841206,-4.840585486796255,1.294571512873269e-06,9.793997782133843e-06
acvr2a,725.7496556962329,-0.6254577544756813,0.07331902205368068,-8.530634165002242,1.4554762535427308e-17,6.454760828211338e-16
