Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Fatty acid elongation,-0.5492993347848844,-1.564814235944894,0.02054794520547945,0.09002629536893628,0.502,5/27,6.36%,elovl3;them5;acot1;elovl5;hsd17b12
prerank,Maturity onset diabetes of the young,0.6607643869277747,1.5619833361173237,0.021067415730337078,0.09957204476376953,0.774,6/22,8.04%,hnf4g;pdx1;iapp;nkx6-1;mafa;rfx6
prerank,Peroxisome,-0.4446521200278475,-1.5602579163379673,0.0,0.08563430901613851,0.515,42/81,21.38%,acsl6;hao2;pex11a;pmvk;crat;hacl1;eci2;hao1;acox2;acsl5;pex16;nudt7;ephx2;mpv17l;acox1;baat;nudt12;ech1;mvk;hmgcll1;abcd4;abcd3;pex19;acsl1;sod1;hsd17b4;nos2;pex12;gstk1;pex14;pex5;idh1;pex13;pex3;pxmp4;gnpat;scp2;decr2;pex10;paox;pex11b;pex1
prerank,Ribosome,-0.4132917533959599,-1.5548159178587582,0.007352941176470588,0.08258790316363666,0.527,90/124,47.20%,rpl3l;mrps10;mrpl21;rpl27;mrpl1;rpl36al;rpl3;rpsa;uba52;mrps7;mrpl14;rps2;mrpl34;mrpl22;mrps18c;mrpl35;mrpl30;rpl4;rpl10;mrpl18;mrps5;rpl36a;rpl24;mrps14;mrpl16;rpl11;mrpl15;mrpl27;mrpl36;mrpl17;mrpl4;rps25;rsl24d1;rplp1;mrps16;mrps2;rps17;rps4x;rpl37;rpl30;mrpl33;rpl38;rps26;rpl21;mrpl20;rps23;rpl23a;rpl23;mrpl10;rps3;mrpl19;rpl27a;rpl7a;mrpl13;rps29;mrpl32;mrps12;rpl15;rpl39;rpl28;rpl35a;rps27l;rps6;mrpl12;fau;mrpl24;rpl14;mrps17;rps21;mrps15;rpl41;rpl26;rpl29;rpl13;rpl37a;rpl8;rps20;rps18;rps8;mrps11;rps28;rpl36;rpl19;rps19;rpl18;mrpl11;rpl7;rpl9;rps24;rpl10a
prerank,Salivary secretion,0.5467445044694874,1.5441886885627527,0.0049261083743842365,0.11682491827990463,0.837,23/67,15.50%,camp;trpv6;atp1b4;calml4;adcy2;prkg2;atp1b2;bst1;adra1d;kcnn4;atp1a3;prkcb;aqp5;nos1;plcb2;chrm3;adcy7;adrb2;itpr3;adcy3;cd38;adrb1;gucy1a2
prerank,Chemokine signaling pathway,0.49348968483564387,1.5346427372913234,0.0010976948408342481,0.12420498704221042,0.862,56/170,18.84%,gng8;ccl20;gng4;pak1;cx3cr1;fgr;adcy2;src;ccr3;ccr1;ccr2;ccl19;cxcl2;cx3cl1;gng7;hck;pf4;cxcl14;pik3cd;tiam1;was;pik3r6;prkcb;ncf1;ccl5;ccl4;plcg2;vav1;gnb5;dock2;pik3r5;cxcr4;plcb2;rac2;cxcl16;gngt2;ccr5;pik3cg;adcy7;elmo1;vav3;cxcl5;ccl3;rac3;arrb2;adcy3;prkcd;akt3;ccl2;cxcl13;ppbp;gng2;shc2;arrb1;mapk3;cxcr5
prerank,MicroRNAs in cancer,0.49562451398506835,1.5270840224772968,0.0011173184357541898,0.12748593586487048,0.874,53/156,21.88%,tnc;st14;trim71;tgfb2;cdkn1a;sox4;pdgfrb;serpinb5;efna4;mmp9;cdc25b;pik3cd;hmga2;bmf;prkcb;myc;plcg2;vim;cd44;ezr;pdgfra;tnxb;erbb2;ccne1;fscn1;efna2;kif23;notch3;thbs1;bcl2;bcl2l11;gls;zeb2;e2f2;zfpm2;timp3;abcc1;marcks;mapk7;cdc25c;hmox1;pdgfb;gls2;mapk3;mmp16;cdca5;apc2;spry2;cdkn2a;prkca;cyp1b1;pdgfa;itgb3
prerank,Pancreatic secretion,0.5165794565169933,1.5133457127068395,0.004733727810650888,0.14047254286720792,0.906,25/94,13.89%,sct;clca1;cck;cftr;pla2g2a;atp1b4;slc26a3;pla2g2f;pla2g2e;adcy2;prss3;cela3a;atp1b2;bst1;atp1a3;prkcb;pla2g3;plcb2;chrm3;adcy7;atp2a3;itpr3;rab3d;adcy3;cd38
prerank,Biosynthesis of unsaturated fatty acids,-0.5661914149781189,-1.5089595096548616,0.030716723549488054,0.11019011744726227,0.661,13/24,19.77%,elovl3;acot1;elovl5;hsd17b12;acox1;baat;hsd17b4;hacd3;fads1;hacd1;hacd2;scp2;elovl2
prerank,Pertussis,0.5365157448263733,1.5000963636317877,0.018018018018018018,0.15563196678686222,0.935,22/63,18.92%,il12a;mapk13;calml4;itgam;sftpa1;cd14;tnf;itgb2;il10;pycard;il6;cxcl5;casp1;irf8;ticam2;c1qb;c1qc;il1a;c1qa;tlr4;mapk3;nlrp3
