Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Phototransduction,0.45736888437265066,1.1231444594330116,0.3117283950617284,0.4360954150492283,1.0,2/21,0.32%,rho;calml3
prerank,Pathways of neurodegeneration,0.30066007049965493,1.1225108699333914,0.2047569803516029,0.43474250844169693,1.0,121/417,23.82%,grin2d;fzd2;calml3;il1a;wnt1;il1b;wnt10b;tnf;uchl1;gpx2;fzd10;cacna1s;nos2;wnt4;ppp3r2;gpx6;bax;prkcg;tuba1a;hspa5;nefh;cox7a1;wnt11;mapk10;gpx7;rab39b;gpx1;cdk5r1;cybb;chrm3;gpx3;cycs;uqcrq;gria3;stx1a;sqstm1;wnt2;tubb4b;bak1;cox7b2;wnt16;bcl2;kif5c;fzd7;tuba1c;rab1a;fzd3;frat2;daxx;psmd14;tuba1b;tnfrsf1b;tubb2a;fadd;bcl2l1;ptgs2;fzd8;psmb3;hras;camk2b;tomm40;plcb2;mapk11;ube2l6;psmb5;prkcb;psmc4;atp2a3;klc2;gabarap;casp7;tubb6;psen2;ube2l3;eif2ak3;mcu;cox5a;cox6b1;cox8a;tubb2b;bid;snca;uqcr11;kif5b;uqcrfs1;dnal4;plcb3;capn2;optn;mapk1;ndufb2;il6;dnah17;actr1a;psma4;ndufs8;ube2j1;rac1;nras;csnk1e;fas;chmp2b;nefm;chrna7;ndufa8;itpr1;atg101;ndufa3;nrbf2;ddit3;psmd1;mtor;itpr3;psmc2;psmd7;actr1b;map2k2;gpr37;vcp;atp2a2;actr10
prerank,Cysteine and methionine metabolism,-0.33137313733826995,-1.118898508757051,0.25,0.57965970040657,1.0,8/45,8.55%,ldhc;tat;mat1a;sds;cbs;bhmt;bcat2;ahcy
prerank,Cocaine addiction,-0.32727140827437545,-1.1143705874124088,0.24468085106382978,0.5705139890565314,1.0,10/45,8.38%,grin1;gria2;grm3;grin2b;maoa;grin3a;drd1;drd2;th;ppp1r1b
prerank,Long-term potentiation,0.3614841224045104,1.1143360474224415,0.29411764705882354,0.4500634345686942,1.0,6/62,4.64%,grin2d;adcy8;calml3;ppp3r2;rps6ka1;prkcg
prerank,Chemical carcinogenesis,0.316398499710036,1.1126027919208783,0.24913892078071181,0.45096463093443706,1.0,28/185,10.36%,adcy8;ephx3;egf;wnt1;cdc6;kpna2;e2f1;cacna1s;jun;fgf20;fos;chrna9;myc;rps6ka1;src;prkcg;gstm3;dll3;ugt1a1;klf4;ikbke;fgf17;gstp1;ugt1a10;ccnd1;creb3;cyp1b1;ugt2a3
prerank,Prolactin signaling pathway,0.35450254633810363,1.1081959407145983,0.312751677852349,0.45770933515308443,1.0,22/66,23.67%,fos;socs3;gck;src;mapk10;tnfrsf11a;socs1;shc3;ccnd1;cish;shc2;hras;mapk11;shc1;stat1;mapk1;irf1;nras;stat3;pik3r2;pik3cd;map2k2
prerank,Parkinson disease,0.31462210154429554,1.105326539647746,0.2531500572737686,0.4610827233847602,1.0,98/200,34.28%,calml3;uchl1;bax;tuba1a;hspa5;cox7a1;mapk10;cycs;uqcrq;tubb4b;cox7b2;kif5c;tuba1c;dusp1;daxx;psmd14;tuba1b;tubb2a;bcl2l1;psmb3;camk2b;gnal;ube2l6;psmb5;psmc4;klc2;tubb6;ube2l3;eif2ak3;mcu;cox5a;cox6b1;cox8a;tubb2b;snca;uqcr11;kif5b;uqcrfs1;ndufb2;psma4;ndufs8;ube2j1;ndufa8;itpr1;ndufa3;ddit3;psmd1;itpr3;psmc2;psmd7;gpr37;mfn2;ubc;ndufb4;ndufb3;psmb2;ndufb8;psma7;gnai3;gnas;gnai2;psmb4;sdhc;cox6a1;ndufb6;psma6;psma1;psmd13;ndufab1;prkaca;ndufb9;uqcr10;ndufa6;ndufa13;cox4i1;ndufa7;psmd8;casp3;htra2;ndufv2;rps27a;cox7a2;uba52;psmd2;ndufa12;ndufa1;atf4;slc25a5;psmc3;uba1;xbp1;vdac3;park7;pink1;apaf1;cox7b;psmb6;casp9
prerank,Cortisol synthesis and secretion,0.36173694101559,1.1035919773075504,0.32142857142857145,0.46208720643272677,1.0,6/59,3.69%,adcy8;cacna1i;nr5a1;cacna1s;mrap;pomc
prerank,Neuroactive ligand-receptor interaction,0.3011777687767052,1.1029853073544837,0.2433011789924973,0.4604571272989245,1.0,56/279,10.84%,grin2d;calcr;prss2;sstr5;avpr1b;oxt;rxfp4;pmch;mtnr1b;rln3;f2rl1;ghrhr;ptgfr;c3ar1;fpr3;avpr1a;hcrtr2;chrna9;npy4r;oprl1;gabre;prss1;pomc;s1pr2;gabra5;ptger1;edn2;nmb;crhr1;htr7;lpar2;nts;s1pr4;tspo;gzma;hrh2;p2rx1;p2ry2;ctsg;bdkrb2;cnr1;grik1;adora3;chrm3;gria3;gpr156;glrb;grid1;rxfp2;chrna6;slurp1;gpr35;htr2b;gabrr2;f2r;npw
prerank,Gastric acid secretion,0.35289048198476786,1.0947393895004172,0.2981029810298103,0.4757971444176998,1.0,23/67,25.45%,adcy8;calml3;prkcg;atp1b3;hrh2;chrm3;adcy3;actb;slc9a1;camk2b;plcb2;prkcb;plcb3;ezr;itpr1;kcnk10;kcnq1;itpr3;kcnj1;adcy7;gnai3;gnas;gnai2
prerank,Salivary secretion,0.347991599818982,1.0929516071847465,0.3197969543147208,0.47709516496873483,1.0,11/71,8.48%,adcy8;calml3;atp2b3;prkcg;aqp5;atp1b3;dmbt1;fxyd2;camp;prb1;chrm3
prerank,RIG-I-like receptor signaling pathway,0.36095677184231967,1.0886474022270913,0.3373015873015873,0.4836917280981219,1.0,14/53,23.69%,cxcl10;tnf;mapk10;isg15;ikbke;tradd;fadd;mapk11;ikbkg;irf7;tbkbp1;ifnb1;traf3;pin1
prerank,Neurotrophin signaling pathway,0.32681524307691334,1.0882005673153448,0.3171912832929782,0.48183926538433225,1.0,38/109,27.52%,calml3;jun;rps6ka1;bax;nfkbie;mapk10;shc3;arhgdib;bcl2;maged1;ripk2;rap1a;irak1;ntrk1;shc2;hras;mapkapk2;sh2b3;camk2b;mapk11;shc1;arhgdia;cdc42;psen2;mapk1;rac1;nras;rhoa;pik3r2;pik3cd;map2k2;matk;ngfr;sh2b2;sort1;grb2;pik3r3;irak3
prerank,Hedgehog signaling pathway,0.3682223588591858,1.0850703127765307,0.3251366120218579,0.4861224238161444,1.0,10/49,12.61%,gli1;evc;gli2;gli3;ccnd1;lrp2;gas1;bcl2;evc2;kif7
prerank,Choline metabolism in cancer,0.3327303812976013,1.0825122021622051,0.34572490706319703,0.48906857459262465,1.0,35/95,27.35%,egf;jun;fos;prkcg;slc44a5;plpp2;mapk10;rac2;pdgfrb;pdgfa;pld2;dgkq;rac3;plpp1;slc44a3;ralgds;hras;prkcb;dgkh;pdgfra;mapk1;pip5k1c;rac1;nras;pik3r2;mtor;hif1a;pik3cd;pla2g4a;map2k2;gpcpd1;rheb;grb2;pik3r3;wasf2
prerank,Hypertrophic cardiomyopathy,-0.28100720588048,-1.0822607152458583,0.26108374384236455,0.646982944934363,1.0,9/85,4.18%,des;actc1;ryr2;myh7;slc8a3;igf1;cacnb2;itga8;itga2
prerank,Wnt signaling pathway,0.3119409144018472,1.0812122473152304,0.32060185185185186,0.4891692796201632,1.0,37/155,17.03%,fzd2;wnt1;wnt10b;gpc4;fzd10;jun;wnt4;ppp3r2;sost;myc;vangl2;prkcg;lef1;wnt11;nkd2;mapk10;rac2;ror2;sfrp4;ccnd1;notum;wnt2;wnt16;sox17;rac3;ctbp2;fzd7;fzd3;tle3;frat2;fzd8;ctnnd2;camk2b;plcb2;prkcb;rbx1;ccnd3
prerank,Amphetamine addiction,0.35287663561023147,1.0760712465964994,0.35978835978835977,0.49822914407921876,1.0,10/61,9.52%,grin2d;calml3;jun;ppp3r2;fos;prkcg;fosb;gria3;creb3;stx1a
prerank,Non-alcoholic fatty liver disease,0.3152082350892364,1.074430581291195,0.32273262661955243,0.4990935851796085,1.0,60/142,32.98%,il1a;il1b;tnf;jun;fos;socs3;bax;cox7a1;mapk10;cycs;uqcrq;prkaa2;cox7b2;cebpa;mapk11;cdc42;casp7;eif2ak3;tgfb1;cox5a;cox6b1;cox8a;bid;uqcr11;uqcrfs1;ndufb2;il6;ndufs8;rac1;fas;ndufa8;gsk3a;ndufa3;pik3r2;ddit3;pik3cd;ndufb4;ndufb3;ndufb8;sdhc;cox6a1;ndufb6;pik3r3;ndufab1;ndufb9;uqcr10;ndufa6;ndufa13;cox4i1;ndufa7;pklr;casp3;ndufv2;cox7a2;ndufa12;ndufa1;atf4;adipor2;xbp1;pik3cb
prerank,"Growth hormone synthesis, secretion and action",0.3211937294155025,1.0728056144440774,0.3605769230769231,0.49998445528912294,1.0,36/110,25.45%,adcy8;sstr5;cacna1s;ghrhr;fos;junb;socs3;prkcg;mapk10;socs1;shc3;creb3;adcy3;shc2;ghr;hras;plcb2;mapk11;shc1;prkcb;plcb3;stat1;mapk1;nras;bcar1;itpr1;stat3;pik3r2;mtor;itpr3;pik3cd;adcy7;map2k2;gnai3;gnas;gnai2
prerank,Type II diabetes mellitus,0.3668245421844115,1.0687852225209769,0.3550624133148405,0.5060797896055735,1.0,11/44,9.33%,cacna1e;pdx1;tnf;socs3;hk2;gck;prkce;mapk10;pkm;socs1;hkdc1
prerank,GnRH secretion,0.3500458761582883,1.06738661023061,0.35386631716906947,0.5064224701602729,1.0,21/62,24.41%,hcn1;cacna1i;cacna1s;hcn2;prkcg;spp1;hras;plcb2;prkcb;plcb3;mapk1;kcnn4;nras;itpr1;pik3r2;gabbr1;itpr3;pik3cd;map2k2;trpc4;arrb2
prerank,Vasopressin-regulated water reabsorption,0.36872325165880204,1.0590735232104955,0.3913630229419703,0.5225319094206133,1.0,19/41,32.14%,dynll1;aqp4;creb3;arhgdib;adcy3;arhgdia;rab5c;aqp2;dync1li1;dync1i2;nsf;gnas;dctn2;rab11a;prkaca;vamp2;rab5a;avpr2;adcy6
prerank,Ras signaling pathway,0.29701630046940247,1.0573335473002383,0.35400225479143177,0.5234126247190449,1.0,61/207,21.08%,calml3;egf;fgf21;fgf20;mras;efna3;htr7;prkcg;fgf23;gnb3;kit;mapk10;rac2;syngap1;rras;hgf;pdgfrb;flt3;fgf17;shc3;gng10;pla2g1b;pdgfa;pld2;gngt2;rac3;tgfa;angpt1;csf1r;gng11;pgf;angpt4;rap1a;fgfr2;bcl2l1;ntrk1;shc2;ralgds;hras;arf6;rasal3;zap70;gnb2;shc1;prkcb;ikbkg;cdc42;gnb1;rala;rasa4;gab2;pdgfra;gng5;gng12;mapk1;rab5c;rac1;nras;rhoa;gng8;fgf18
prerank,Spinocerebellar ataxia,-0.25615862770650455,-1.0554356069208914,0.272108843537415,0.7154627157871852,1.0,27/133,15.29%,grin1;gria2;bean1;slc1a6;trpc3;sptbn2;grin2b;kcnd3;plcb4;cacna1a;grin3a;dab1;tbpl2;rora;gria1;itpr2;atg2b;mapk9;grm1;ern1;pik3r4;pik3r1;prkca;reln;atxn1;pum1;grin3b
prerank,Oxidative phosphorylation,0.3220057802874392,1.0508003338041028,0.37995049504950495,0.5354578683812418,1.0,62/98,41.06%,cox7a1;atp6v1f;atp6v0b;tcirg1;uqcrq;atp6v0d1;atp6v0c;cox7b2;atp6v1e2;cox5a;cox6b1;ppa1;cox8a;uqcr11;uqcrfs1;atp6v1e1;atp6ap1;ndufb2;ndufs8;atp6v1g1;atp6v0a4;ndufa8;ndufa3;ndufb4;ndufb3;ndufb8;sdhc;cox6a1;atp6v1c1;ndufb6;ndufab1;ndufb9;uqcr10;ndufa6;ndufa13;cox4i1;ndufa7;atp6v0a1;ndufv2;cox7a2;ndufa12;cox10;atp4b;ndufa1;cox7b;atp6v0e2;ndufa2;atp12a;ndufa11;cox17;ndufs5;ndufb5;uqcrh;atp6v1a;ndufc1;ndufs7;sdhb;ndufb7;atp6v1b2;ndufa9;cox7a2l;cox7c
prerank,cAMP signaling pathway,0.2992602329460826,1.0505170917908793,0.3813364055299539,0.5330942469409278,1.0,22/194,7.85%,grin2d;adcy8;calml3;hcn4;sstr5;oxt;sox9;atp2b3;gli1;cacna1s;jun;hcn2;fos;pomc;edn2;atp1b3;mapk10;rac2;rras;pde4a;fxyd2;gli3
prerank,TGF-beta signaling pathway,0.3209479155960826,1.0505050105694886,0.3884093711467324,0.5301559496459942,1.0,32/91,24.38%,tnf;cdkn2b;id1;myc;inhbe;thbs1;ifng;fmod;id3;dcn;bmp2;lefty2;fst;nog;tgfb3;lefty1;bmpr1b;rbx1;tgfbr1;hamp;tgfb1;mapk1;ppp2r1a;amhr2;rhoa;pitx2;bambi;ppp2ca;tgfbr2;smad7;inhbc;inhba
prerank,Sphingolipid metabolism,0.3572836119713651,1.04878414475635,0.38844086021505375,0.5310272989209445,1.0,18/45,27.59%,plpp2;gla;enpp7;sphk1;gal3st1;plpp1;neu1;sgpp1;degs1;ugcg;asah1;b4galt6;smpd2;acer2;psap;acer3;cerk;glb1
prerank,FoxO signaling pathway,0.3107730756164284,1.047754061910468,0.3762019230769231,0.5302907167790649,1.0,38/124,23.67%,egf;cdkn2b;foxo6;cdkn1a;ccnb1;s1pr4;cdkn2d;sgk1;mapk10;ccnb2;homer3;ccnd1;gadd45g;ccng2;prkaa2;klf2;plk2;sod2;tgfb3;agap2;hras;mapk11;sgk2;tgfbr1;gabarap;tgfb1;plk4;mapk1;il6;nras;csnk1e;stat3;pik3r2;rag2;pik3cd;plk1;tgfbr2;map2k2
prerank,Cell adhesion molecules,0.31087283214725664,1.0355372313487765,0.38948626045400236,0.554818236199669,1.0,27/117,15.81%,cd2;icos;ctla4;itgb2;icam1;vcan;cd80;cntnap2;itga6;nrxn2;itgam;cldn2;cd34;nfasc;mpzl1;cd86;cldn7;itga4;pdcd1;selplg;nectin1;cd8a;vsir;itgav;pecam1;cldn9;ptprc
prerank,Fc epsilon RI signaling pathway,0.334254694599307,1.02728715860972,0.43039591315453385,0.5702952806814491,1.0,25/64,24.30%,tnf;mapk10;rac2;alox5;fcer1a;alox5ap;il13;lyn;rac3;syk;btk;fcer1g;hras;mapk11;inpp5d;gab2;mapk1;lcp2;rac1;nras;pik3r2;pik3cd;pla2g4a;map2k2;vav2
prerank,Proximal tubule bicarbonate reclamation,-0.36508793016250934,-1.0250817358426165,0.4189189189189189,0.8019999115083404,1.0,4/19,4.82%,pck1;atp1a2;atp1a3;gls2
prerank,Maturity onset diabetes of the young,0.3984932898122352,1.024012134405802,0.4468390804597701,0.5746490377416793,1.0,6/22,5.43%,pdx1;neurod1;gck;bhlha15;mnx1;rfx6
prerank,Metabolism of xenobiotics by cytochrome P450,-0.3059161004133455,-1.0233693659037835,0.41924398625429554,0.782148282524372,1.0,12/42,11.18%,cyp1a1;cyp1a2;gsta3;gstm4;aldh3b2;gstm2;cyp2s1;gstt1;adh7;ugt2a2;ugt2a1;cyp2e1
prerank,Axon guidance,0.2974732589601565,1.0217903290453585,0.4177215189873418,0.5767144595921214,1.0,52/177,22.18%,unc5a;cxcr4;wnt4;ppp3r2;efna3;src;ephb6;sema7a;ephb2;epha3;unc5b;epha6;rac2;rras;plxnc1;slit1;cfl1;efnb3;plxna3;dpysl2;epha8;plxna1;sema4a;rgs3;rac3;myl12b;robo1;fzd3;epha4;limk2;myl12a;hras;camk2b;bmpr1b;srgap1;rhod;cdc42;nck2;unc5c;sema4f;lrrc4c;itgb1;slit2;mapk1;rac1;nras;rhoa;ephb3;nrp1;ntng2;ilk;pik3r2
prerank,Glycolysis / Gluconeogenesis,0.34152236625747967,1.0204436712676344,0.4427994616419919,0.576517025584128,1.0,24/57,25.56%,aldh3a1;hk2;gck;aldoa;pkm;hkdc1;pfkp;fbp1;pgam1;gapdh;hk1;aldh3b1;eno3;dlat;aldh1b1;eno1;pgk1;akr1a1;hk3;aldoc;acss2;acss1;bpgm;ldha
prerank,Diabetic cardiomyopathy,0.29402021699769887,1.0186701062879917,0.4444444444444444,0.5773886336478999,1.0,64/163,29.43%,mmp9;col1a1;ncf2;prkcg;col1a2;cox7a1;mapk10;ncf4;rac2;col3a1;ctsd;cybb;uqcrq;mmp2;cyba;cox7b2;gapdh;tgfb3;camk2b;plcb2;mapk11;cd36;prkcb;atp2a3;tgfbr1;mpc1;tgfb1;gfpt1;cox5a;cox6b1;cox8a;ppp1ca;uqcr11;uqcrfs1;plcb3;ndufb2;ndufs8;rac1;ndufa8;ndufa3;pik3r2;mtor;pik3cd;tgfbr2;ncf1;atp2a2;cpt2;ndufb4;ndufb3;ndufb8;sdhc;cox6a1;ndufb6;pik3r3;gsr;ndufab1;ndufb9;uqcr10;plcb1;ndufa6;ndufa13;cox4i1;ndufa7;atp2a1
prerank,Autophagy,0.30271187350575907,1.0177591546046605,0.44510035419126326,0.576378468996147,1.0,44/128,29.30%,mras;prap1;ddit4;mapk10;rab39b;rras;ctsd;sqstm1;vamp8;prkaa2;bcl2;rab1a;lamp2;bcl2l1;atg4d;atg9b;hras;rraga;gabarap;eif2ak3;sh3glb1;lamp1;mapk1;nras;itpr1;atg101;nrbf2;pik3r2;vmp1;dapk3;ppp2ca;mtor;hif1a;pik3cd;map2k2;atg4a;rragc;prkcq;rheb;pik3r3;gabarapl2;prkaca;ppp2cb;atg5
prerank,Renal cell carcinoma,0.3333975321724923,1.017497556328565,0.4434330299089727,0.5739252626521597,1.0,23/64,27.15%,jun;cdkn1a;hgf;tgfa;tgfb3;rap1a;tfe3;egln3;hras;rbx1;cdc42;tgfb1;egln2;mapk1;rac1;nras;pik3r2;hif1a;pik3cd;map2k2;pak2;grb2;pik3r3
prerank,Purine metabolism,0.3055762599456651,1.016998453485471,0.4411764705882353,0.5719376117518684,1.0,30/116,23.49%,adcy8;ampd1;dck;rrm2;pde1a;pde11a;pkm;pde4a;impdh1;ak8;hddc3;enpp4;nme2;rrm2b;ada;pde4d;ak1;adcy3;nme1;pde6d;cant1;gucy2d;aprt;nme3;dguok;nme4;adcy7;allc;gda;npr2
prerank,Glyoxylate and dicarboxylate metabolism,-0.32623756225772443,-1.0101919403958874,0.4430769230769231,0.804998795530188,1.0,10/29,19.76%,hoga1;glyctk;grhpr;hao2;amt;agxt;pcca;cat;shmt2;mcee
prerank,Pancreatic secretion,-0.26151396870430593,-1.0095246114879914,0.45410628019323673,0.7808960779640067,1.0,12/88,5.92%,clca2;ryr2;cpb1;sct;ctrl;pla2g10;atp1a2;adcy1;plcb4;atp1a3;amy2b;pla2g2f
prerank,Renin-angiotensin system,0.41871413407291247,1.0050518598030171,0.4766214177978884,0.5953446295375083,1.0,7/17,17.53%,ace2;ctsg;cpa3;ctsa;atp6ap2;prep;prcp
prerank,Mannose type O-glycan biosynthesis,-0.35940951478605276,-0.9996791301096792,0.4409221902017291,0.79087208530596,1.0,4/19,13.55%,b3gat1;mgat5b;st3gal3;fkrp
prerank,Circadian entrainment,0.3078197527322117,0.9918334271503587,0.48055207026348806,0.6214365419741505,1.0,9/89,5.70%,grin2d;adcy8;calml3;mtnr1b;cacna1i;rasd1;fos;prkcg;gnb3
prerank,Glycosaminoglycan degradation,0.40674412936867327,0.9890099573000877,0.47730829420970267,0.6245235349756592,1.0,10/19,38.71%,hyal3;hyal2;hexb;hpse;gns;glb1;hexa;naglu;idua;hyal1
prerank,Tight junction,0.28835920875176724,0.9852686026176494,0.510957324106113,0.6293722567322996,1.0,60/148,29.10%,jun;src;prkce;tuba1a;msn;cldn2;mapk10;cldn7;runx1;arpc5;ccnd1;pcna;prkaa2;actr2;myl12b;arpc3;tuba1c;micall2;rap1a;actb;tuba1b;arpc2;myl12a;myl6;cldn9;arpc5l;ybx3;actn1;arhgef2;cdc42;arpc4;itgb1;hspa4;gata4;ppp2r1a;hcls1;rab8b;rac1;ezr;llgl1;rhoa;cldn8;ppp2ca;arpc1b;synpo;cdk4;cldn10;myh9;vasp;pard6a;cldn5;ppp2r1b;cldn15;crb3;arhgef18;prkaca;jam3;ppp2cb;arpc1a;dlg3
prerank,Amyotrophic lateral sclerosis,0.27102978760897933,0.9815686846368276,0.5276872964169381,0.6343215279453532,1.0,106/312,28.77%,grin2d;tnf;gpx2;nrg2;nos2;ppp3r2;gpx6;bax;tuba1a;hspa5;nefh;erbb4;cox7a1;nup62;gpx7;rab39b;gpx1;gpx3;cycs;pfn4;uqcrq;casp1;nxf3;sqstm1;tubb4b;cox7b2;bcl2;kif5c;tuba1c;rab1a;daxx;actb;psmd14;tuba1b;tnfrsf1b;tubb2a;bcl2l1;psmb3;tomm40;mapk11;nxt1;psmb5;psmc4;chchd10;klc2;gabarap;tubb6;eif2ak3;mcu;cox5a;cox6b1;cox8a;tubb2b;bid;uqcr11;kif5b;uqcrfs1;dnal4;ubqln4;optn;ndufb2;dnah17;actr1a;psma4;ndufs8;rac1;chmp2b;pfn3;nefm;ndufa8;atg101;ndufa3;nrbf2;ddit3;anxa11;psmd1;mtor;pfn1;itpr3;psmc2;psmd7;actr1b;vcp;actr10;ndufb4;ndufb3;psmb2;ndufb8;psma7;psmb4;sdhc;cox6a1;ndufb6;psma6;psma1;dctn2;gabarapl2;psmd13;ndufab1;ndufb9;nup93;uqcr10;ndufa6;ndufa13;fus;cox4i1
prerank,Long-term depression,-0.27900054147160214,-0.9814216621407764,0.4637096774193548,0.8309778015543248,1.0,12/54,10.18%,gria2;gnaz;igf1;plcb4;cacna1a;prkg1;prkg2;crh;gria1;itpr2;pla2g4d;grm1
prerank,ABC transporters,-0.29253040549067316,-0.975912695304028,0.46691176470588236,0.826286534258852,1.0,6/41,4.08%,abcc12;abcc8;abca4;abcb11;abcg2;abca6
prerank,Phenylalanine metabolism,0.4105089985343311,0.9751595795243514,0.4947049924357035,0.6458095210777944,1.0,3/16,5.81%,aldh3a1;il4i1;mif
prerank,Dopaminergic synapse,-0.2435184247634541,-0.9748271964629674,0.5086705202312138,0.8060528295208176,1.0,26/120,13.78%,gria2;caly;drd5;scn1a;grin2b;gngt1;plcb4;drd4;cacna1a;maoa;gria4;drd1;drd2;th;gria1;itpr2;ppp1r1b;ppp2r2b;mapk9;camk2d;calml4;slc18a1;kcnj9;kcnj6;cacna1d;prkca
prerank,Endometrial cancer,0.3182945395885894,0.9705383323542307,0.5122282608695652,0.6523389612395849,1.0,19/57,27.15%,egf;cdkn1a;myc;bax;lef1;ccnd1;gadd45g;bak1;hras;mapk1;cdh1;nras;ilk;pik3r2;pik3cd;map2k2;axin1;grb2;pik3r3
prerank,Fatty acid biosynthesis,0.4053967493158787,0.9665207122444044,0.5235920852359208,0.6582381073768097,1.0,2/16,6.73%,acsl4;fasn
prerank,Pentose phosphate pathway,0.37090850032232764,0.9637155476606629,0.5327635327635327,0.6613057777097496,1.0,6/26,10.71%,tktl2;aldoa;pgd;pfkp;tkt;fbp1
prerank,Bacterial invasion of epithelial cells,0.30829701364910816,0.9627642949704539,0.5514018691588785,0.6602780347339607,1.0,28/66,22.91%,src;shc3;arpc5;cav2;actr2;arpc3;actb;arpc2;shc2;cbl;rhog;mad2l2;arpc5l;shc1;cdc42;arpc4;itgb1;cdh1;hcls1;cltb;rac1;rhoa;bcar1;clta;ilk;pik3r2;arpc1b;pik3cd
prerank,Ubiquitin mediated proteolysis,0.28729862552760227,0.9623596639092533,0.5449101796407185,0.6579295418540438,1.0,52/133,37.39%,ube2c;fbxo2;cdc20;socs3;ube2nl;birc3;rhobtb1;socs1;ube2q2;mid1;cbl;ube2a;ube2l6;rbx1;pml;ube2l3;rhobtb2;ube2z;ube2m;ube2d1;ube2n;ube2j1;anapc13;klhl9;rnf7;uba6;ube2k;ubc;keap1;mdm2;ube2f;trim32;rps27a;pias3;uba52;sae1;stub1;uba1;cdc27;nedd4l;map3k1;ube2i;anapc7;ube2b;cdc23;anapc11;ube2r2;fbxw11;ube2e1;syvn1;ube2g1;cdc34
prerank,Olfactory transduction,0.35515247078188655,0.9608980156878163,0.5072463768115942,0.6579528730039975,1.0,10/31,18.69%,calml3;pde1a;slc8a2;rgs2;adcy3;camk2b;gnal;gnb1;gucy2d;cnga4
prerank,Tyrosine metabolism,0.356014400486851,0.9601473478904813,0.5191740412979351,0.6564264400131153,1.0,5/30,6.32%,aldh3a1;tyrp1;il4i1;mif;pnmt
prerank,Protein export,0.37869742970980436,0.9516315914922869,0.5442278860569715,0.67128751538539,1.0,10/21,29.79%,hspa5;srprb;sec61a1;srp19;sec11c;sec61b;sec61g;spcs3;srp14;spcs2
prerank,Dilated cardiomyopathy,0.2941377934094772,0.9464153692514266,0.5719602977667494,0.6791067442698624,1.0,26/89,18.74%,adcy8;cacna2d3;tnf;cacna1s;itga11;sgcb;cacna2d1;sgcd;itga6;cacnb1;itga4;slc8a2;tpm4;sgca;sgcg;adcy3;tgfb3;actb;myl3;itgav;emd;atp2a3;tgfb1;itga2b;tnnc1;itgb3
prerank,Serotonergic synapse,-0.24304560129355046,-0.9441983214243199,0.5408163265306123,0.8852967830004245,1.0,27/93,17.48%,htr2c;htr1a;htr4;htr2a;cyp4x1;slc6a4;gngt1;plcb4;cacna1a;maoa;htr6;kcnn2;gabrb1;itpr2;pla2g4d;rapgef3;slc18a1;tph1;kcnj9;kcnj6;cacna1d;prkca;htr1d;htr3b;tph2;adcy5;braf
prerank,Circadian rhythm,-0.30463689110183356,-0.9358676703540968,0.5609756097560976,0.8889824296222244,1.0,7/28,10.70%,rorc;prkag2;prkab2;rora;per2;cry2;per3
prerank,alpha-Linolenic acid metabolism,-0.33087053370310787,-0.928839294248611,0.5763688760806917,0.887866318599472,1.0,4/19,9.63%,pla2g10;pla2g6;pla2g2f;pla2g4d
prerank,Glucagon signaling pathway,-0.23734809497472356,-0.9168150388950792,0.6217616580310881,0.9021399476689066,1.0,20/93,12.62%,ldhc;pgam2;pck1;ppargc1a;plcb4;prkag2;prkab2;gys2;sirt1;itpr2;ppara;pde3b;crtc2;camk2d;gcgr;pck2;pfkfb1;gys1;acacb;calml4
prerank,Starch and sucrose metabolism,-0.3005069420457704,-0.916144174383943,0.5462962962962963,0.8815480140996711,1.0,8/25,12.98%,enpp1;amy2b;agl;gys2;pgm1;enpp3;gys1;ganc
prerank,Synaptic vesicle cycle,0.2930398020944402,0.9073873292404755,0.6236979166666666,0.7604850278764154,1.0,15/69,11.13%,slc6a7;slc6a2;slc1a3;slc1a7;slc6a9;snap25;stx3;atp6v1f;atp6v0b;tcirg1;stx1a;stxbp1;ap2s1;atp6v0d1;atp6v0c
prerank,Adrenergic signaling in cardiomyocytes,0.2678579621750615,0.906430025908506,0.6726190476190477,0.7589393147021433,1.0,31/136,20.43%,adcy8;calml3;cacna2d3;scn5a;atp2b3;cacna1s;cacna2d1;atp1b3;fxyd2;pik3r6;cacnb1;creb3;slc8a2;tpm4;bcl2;pik3cg;adcy3;myl3;slc9a1;pik3r5;camk2b;plcb2;mapk11;atp2a3;tnnc1;ppp1ca;plcb3;ppp2r5b;mapk1;ppp2r1a;tpm1
prerank,Morphine addiction,0.28307435812334375,0.9060254872567531,0.6383526383526383,0.7561170191178227,1.0,30/85,25.45%,adcy8;gabre;gabra5;prkcg;gnb3;pde1a;pde11a;pde4a;gng10;gabrr2;gngt2;gabrg3;pde4d;gng11;grk6;adcy3;gnb2;prkcb;gnb1;gng5;gng12;gng8;gabrd;gabbr1;adcy7;arrb2;gnai3;gabrb2;gnas;gnai2
